Token,Item Name,Variation Name,SKU,Description,Category,Price,Option Name 1,Option Value 1,Enabled 1,Current Quantity 1,New Quantity 1,Stock Alert Enabled 1,Stock Alert Count 1,Price 1,Enabled 2,Current Quantity 2,New Quantity 2,Stock Alert Enabled 2,Stock Alert Count 2,Price 2,Enabled 3,Current Quantity 3,New Quantity 3,Stock Alert Enabled 3,Stock Alert Count 3,Price 3,Enabled Warehouse,Current Quantity Warehouse,New Quantity Warehouse,Stock Alert Enabled Warehouse,Stock Alert Count Warehouse,Price Warehouse,Tax - Sales Tax (8.25%),Tax - Sales Tax 2 (8.25%)
HWUBD4JZWKINO4UJ7RR4CLDR,Foursquare 2009 750ml,Regular,724803018399,,Rum,85.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
OQHSPTPUY4XTHKQ3HQWWO4VG,Foursquare Crisma 750ml,Regular,724803018504,,Rum,47.99,,,Y,0,,,,,Y,9,,,,,Y,0,,,,,Y,0,,,,,Y,Y
VQC3Z5GD34PZOGS6BJWJO5NM,Foursquare Detente 750ml,Regular,724803018351,,Rum,74.99,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,Y
TH6NYTP4QESOAFQMX34DFZ5B,Foursquare Empery 750ml,Regular,724803018191,,Rum,125.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
NQLW7T4Z55CVN7AXYAOUQCEF,Foursquare Indelible 750ml,Regular,724803018467,,Rum,85.99,,,Y,3,,,,,Y,0,,,,,Y,2,,,,,Y,35,,,,,Y,Y
IQIZIKAHFL5YG3CM5MOBOQD7,Foursquare Nobiliary 750ml,Regular,724803018313,,Rum,124.99,,,Y,,,,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,Y
AUK26SFM5Y6M23GJTML43ZLW,Foursquare Redoutable 750ml,Regular,724803018375,,Rum,134.99,,,Y,,,,,,Y,0,,,,,Y,0,,Y,0,,Y,0,,,,,Y,Y
4XOHDW45P3QRL6RHN2Y5G7AQ,Foursquare Sagacity 750ml,Regular,724803018276,,Rum,71.99,,,Y,,,,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,Y
RRQJRL6S6WSDB2Y25EERNJHV,Foursquare Shibboleth 750ml,Regular,724803018429,,Rum,164.99,,,Y,0,,,,,Y,,,,,,Y,,,,,,Y,0,,,,,Y,N
DZ26IBLS4NQN5NSNXP6JHM6J,Foursquare Sovereignty 750ml,Regular,724803018498,,Rum,149.99,,,Y,6,,,,,Y,0,,,,,Y,5,,,,,Y,20,,,,,Y,Y
ITO7RO6QXU42Y3OOF3OXCGKK,Fox and Seeker London Dry Gin 750ml,Regular,850020408023,,Gin,27.99,,,Y,2,,,,,Y,0,,,,,Y,4,,,,,Y,0,,,,,Y,Y
74KXU5KU7ZRWCR36LKSMJBO6,Fox and Seeker Vodka 750ml,Regular,850020408016,,Vodka,23.99,,,Y,1,,,,,Y,3,,,,,Y,4,,,,,Y,2,,,,,Y,Y
EHOQLTZK33T2QNTYC233YIV5,Foxglove Cabernet Sauvignon 750ml,Regular,613649020041,"<p>This is a great value Cali Cabernet, with classic flavors of dark cherry and plums, licorice, and a hint of tobacco. If you just want a &#34;pop and pour&#34; cab, this is it! Bonus: they show a commitment to green farming practices like everything this importer works with!</p>",Red New World,17.99,,,Y,8,,,,,Y,3,,,,,Y,0,,Y,0,,Y,,,,,,Y,N
RHHPPAGITSARF5HMZD7R2TDM,Foxglove Chardonnay 750ml,Regular,613649020034,,White,18.99,,,Y,0,,,,,Y,0,,,,,Y,12,,,,,Y,0,,,,,Y,N
W3Y4S6DE7VRDHO5CLOZKAUKC,Frangelico 1L,Regular,721059981002,,Liqueur,39.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,15,,,,,Y,Y
OMLKFFXQKG3SMRR2ON5QFCLF,Frangelico 375ml,Regular,721059983754,,Liqueur,17.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
HEYWMIXZDRMRKWVPVTXLEUPS,Frangelico 750ml,Regular,721059987509,,Liqueur,29.99,,,Y,11,,,,,Y,,,,,,Y,0,,Y,0,,Y,4,,,,,Y,N
2E4GZMW5S2NJM5KV6OPENNR3,Frankly Apple Vodka 1L,Regular,854439008287,,Vodka,29.99,,,Y,0,,Y,0,,Y,0,,,,,Y,0,,,,,Y,16,,,,,Y,Y
SKYBJN23M7YXR4GJ6BSHA5M6,Frankly Apple Vodka 50ml,Regular,854439008249,,Vodka,1.99,,,Y,20,,Y,0,,Y,,,,,,Y,1,,,,,Y,0,,,,,Y,N
3EXRF4Z6VAPZ3DXPRUG4IMEL,Frankly Apple Vodka 750ml,Regular,854439008263,,Vodka,24.99,,,Y,6,,,,,Y,6,,Y,0,,Y,6,,,,,Y,0,,,,,Y,Y
BCQFXY7JT5EYHKCVGVQJUHJI,Frankly Grapefruit Vodka 50ml,Regular,854439008089,,Vodka,1.99,,,Y,19,,,,,Y,6,,Y,0,,Y,1,,,,,Y,0,,,,,Y,Y
VYTLUXNSLGHFOE7T4WGOVPOY,Frankly Grapefruit Vodka 750ml,Regular,854439008102,,Vodka,24.99,,,Y,,,,,,Y,6,,Y,0,,Y,2,,,,,Y,0,,,,,Y,Y
TUWYCKV7X6TXP4PNTO7FZQNK,Frankly Lemon Vodka 1L,Regular,854439008669,,Vodka,29.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,9,,,,,Y,N
UH5JG3JW7H3DRCNO6PMZHSUA,Frankly Organic Vodka 1L,Regular,854439008041,,Vodka,29.99,,,Y,0,,Y,0,,Y,,,,,,Y,0,,,,,Y,18,,,,,Y,N
J36EY6E2MDAEJQIRBLBN5PMK,Frankly Organic Vodka 50ml,Regular,854439008003,,Vodka,1.99,,,Y,18,,Y,0,,Y,,,,,,Y,58,,,,,Y,0,,,,,Y,N
JIVWVTYAMXZ7ATZN7RPAOHMI,Frankly Organic Vodka 750ml,Regular,854439008027,,Vodka,24.99,,,Y,6,,Y,0,,Y,,,,,,Y,6,,,,,Y,0,,,,,Y,N
I35XPKHSNOLBALOD6367DIJB,Frankly Pomegranate Vodka 1L,Regular,854439008362,,Vodka,29.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,12,,,,,N,N
A43R64FXJYR3GHW5D6DURNPL,Frankly Pomegranate Vodka 50ml,Regular,854439008324,,Vodka,1.99,,,Y,20,,,,,Y,,,,,,Y,2,,Y,0,,Y,0,,,,,Y,N
7JECPTAJ553OFJP4O7DRNZH5,Frankly Pomegranate Vodka 750ml,Regular,854439008348,,Vodka,24.99,,,Y,5,,Y,0,,Y,,,,,,Y,1,,,,,Y,0,,,,,Y,N
GLDEMYPZGU47N3X6VL3IIUME,Frankly Strawberry Vodka 175L,Regular,854439008225,,Vodka,29.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,15,,,,,Y,Y
EDZXOTCRQSEHTS262PQK6HWX,Frankly Strawberry Vodka 1L,Regular,854439008201,,Vodka,29.99,,,Y,0,,,,,Y,0,,Y,0,,Y,0,,,,,Y,20,,,,,Y,Y
XJVL4EAOQQPO5HFA4N2LZWVQ,Frankly Strawberry Vodka 50ml,Regular,854439008164,,Vodka,1.99,,,Y,17,,Y,0,,Y,,,,,,Y,1,,,,,Y,0,,,,,Y,Y
VQHBXQPD7GDHC2MFPAFGJS5R,Frankly Strawberry Vodka 750ml,Regular,854439008188,,Vodka,24.99,,,Y,2,,Y,0,,Y,,,,,,Y,2,,,,,Y,0,,,,,Y,N
FBR4WFXDQI5CZVVHAYQS44ST,Frapin 1270 Cognac 750ml,Regular,3275850865759,,Cognac,49.99,,,Y,1,,,,,Y,1,,,,,Y,1,,,,,Y,0,,,,,Y,Y
2KB3OJLUT2BHTIA3XN3LFMYN,Frapin Fontpinot XO Cognac 750ml,Regular,3305480441754,,Cognac,169.99,,,Y,0,,,,,Y,1,,,,,Y,1,,,,,Y,5,,,,,Y,Y
HXAROG7DVSJDSGPQVWT5VLYC,Frapin VSOP Cognac 750ml,Regular,3275850855705,,Cognac,69.99,,,Y,1,,,,,Y,1,,,,,Y,0,,,,,Y,5,,,,,Y,Y
ZSFGVOOTGJUVMUK3LWERXKJH,Fred Jerbis Bitter 750ml,Regular,7779989684,,Amaro,32.99,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,Y
OWVW2EEFWQ4ZB6I4T4YN4BJC,Fred Jerbis Bitter 750ml,Regular,7779989684,,Amaro,32.99,,,N,,,,,,N,,,,,,Y,0,,Y,0,,N,,,,,,Y,N
4DN7F634SWDRTVJSCZZMNF5G,Fredericksdal Kirsebaer Sur Lie 500ml,Regular,5710581160615,,Fortified,30.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
RC7EELMTYMLZVBTDKRT4AQ7C,Frederiksdal ROD Sparkling Cherry Wine 750ml,Regular,5710581180019,,Cider,34.99,,,Y,,,,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,N
JLIR27NJIEXWQROE7CHRH54E,Freigeist Abraxxxas Pear 750ml,Regular,818534016851,,Craft Beer,10.99,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,Y
WD7TNKLIQJYEJYZ7MDETG4ZU,Freigeist Quince Gose 500ml,Regular,818534014642,,Craft Beer,9.99,,,Y,,,,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,Y
NRF2KUHK3XPE4TBKIYHFN5HY,Friend and Farmer White Blend 750ml,Regular,804879598008,,White,14.99,,,Y,7,,,,,Y,1,,,,,Y,3,,,,,Y,0,,,,,Y,Y
M6BYIK46GHVAYLKK4BDCCLFN,Friends & Allies Blackberry Berliner Weisse 12oz 6pk cans,Regular,019962849831,,Craft Beer,10.99,,,Y,3,,,,,Y,0,,,,,Y,0,,Y,0,,Y,0,,,,,Y,Y
7N656CV5SY4CEEQK7QFFYAK7,Friends & Allies Fresh Coast Cans 6 Pack,Regular,019962849930,,Craft Beer,10.99,,,Y,6,,Y,0,,Y,0,,,,,Y,7,,,,,Y,0,,,,,Y,Y
K3NZ2CCPKMBT6QJGX42TRKG4,Friends & Allies Hazy IPA 6pk 12oz Cans,Regular,019962850233,,Craft Beer,14.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
673EPWUHFLVUPFYRZICXV3QN,Friends & Allies Noisy Cricket Cans 6 Pack,Regular,019962849732,,Craft Beer,9.99,,,Y,5,,Y,0,,Y,5,,,,,Y,4,,,,,Y,0,,,,,Y,Y
ILNCZTZVC7LDNWCQPGFXKSVB,Friends & Allies Seasonal Cans 6 Pack,Regular,019962850134,,Craft Beer,10.99,,,Y,10,,,,,Y,8,,,,,Y,7,,,,,Y,0,,,,,Y,Y
KGI74Y7NCH77CRDA3QEDZIER,Friends & Allies Springdale White Cans 6 Pack,Regular,019962850035,,Craft Beer,9.99,,,Y,6,,,,,Y,0,,Y,0,,Y,6,,,,,Y,0,,,,,Y,Y
YFK3CV4DF6KHGCXJSEZUD7GP,Friends & Allies Urban Chicken Cans 6 Pack,Regular,19962849831,,Craft Beer,9.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
YVI3QKCEHH33FZDWI2KA3XX7,Fruh Kolsch Bottles 6 Pack,Regular,4003227021519,,Craft Beer,12.99,,,Y,,,,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,Y
277PI5LEYTVLHBDQG6HJCRQ4,Fruit Lab Ginger 750ml,Regular,855675001704,,Liqueur,28.99,,,Y,3,,Y,0,,Y,,,,,,Y,2,,,,,Y,7,,,,,Y,N
22G4Q5O66435IYAPCGUEFXRB,Fruit Lab Grand Hops 750ml,Regular,855675001759,,Liqueur,28.99,,,Y,,,,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,Y
5WQCX5ZBDDMZC3MILBG2MTXP,Fruit Lab Grand Poppy 750ml,Regular,855675001599,,Amaro,27.99,,,Y,2,,,,,Y,1,,Y,0,,Y,1,,,,,Y,0,,,,,Y,Y
KLTC5Y6ZYDJAGJM2G6WZTUIF,Fruit Lab Grand Poppy 750ml,Regular,855675001599,,Amaro,27.99,,,N,,,,,,N,,,,,,Y,3,,Y,0,,N,,,,,,Y,N
7O5BFAZPH3GQZT6TMGWWGIW3,Fruit Lab Hibiscus 750ml,Regular,855675001407,,Liqueur,28.99,,,Y,2,,,,,Y,,,,,,Y,0,,Y,0,,Y,3,,,,,Y,N
JOXISDHKTFMMIJKVSK5A6YCB,"Fuck Off, I'm Coloring",Regular,9781604336610,,Books,10.95,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
AIAE56CWHOGMBYJXBNXFVZA7,Fuenteseca Anejo 15y 750ml,Regular,741638952049,,Tequila,499.99,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,Y
WRVPHE2PGSBODYMXPESOQGSD,Fuenteseca Anejo 15y 750ml,Regular,741638952049,,Tequila,499.99,,,N,,,,,,N,,,,,,Y,1,,Y,0,,N,,,,,,Y,N
3RPFHJQ5XDH2QC74ECQX33A2,Fuenteseca Anejo 18y 750ml,Regular,741638952056,,Tequila,669.99,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,Y
YKR7ZMR3VRMOCUJ7OVBIAWYY,Fuenteseca Anejo 18y 750ml,Regular,741638952056,,Tequila,669.99,,,N,,,,,,N,,,,,,Y,0,,Y,0,,N,,,,,,Y,N
AWLTIV2R7DRGNI6RLMZMLYPV,Fuenteseca Anejo 1999 21y 750ml,Regular,741638952131,,Tequila,1199.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
WTETIPSQQ4DWMH7PNIFMSIIF,Fuenteseca Anejo 2003 18y 750ml,Regular,741638952124,,Tequila,779.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,3,,,,,Y,Y
U575WBNDVTI23LNHHCTZQQSK,Fuenteseca Anejo 2005 11y 750ml,Regular,741638000047,,Tequila,429.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,1,,,,,Y,Y
T4OII5QLFJWY4XF7YFQVWK3A,Fuenteseca Anejo 2006 15y 750ml,Regular,741638952117,,Tequila,549.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,3,,,,,Y,Y
36FTU6IAPMSUM2TKGADEDYC3,Fuenteseca Blanco 750ml,Regular,741638000009,,Tequila,89.99,,,N,,,,,,Y,0,,Y,0,,N,,,,,,N,,,,,,Y,Y
Q4JEMCMZNVRANME64SNTAJNV,Fuenteseca Blanco 750ml,Regular,741638000009,,Tequila,89.99,,,Y,2,,,,,Y,2,,,,,Y,1,,Y,0,,Y,3,,,,,Y,Y
EJ4GLLXFARZ4ZFOINPWHB64E,Fuenteseca Blanco Huerta Singular 750ml,Regular,741638912005,,Tequila,128.99,,,Y,0,,,,,N,,,,,,Y,1,,Y,0,,Y,0,,,,,Y,N
MJ75MNJGNBSB3POQ5TZ3BZXG,Fuenteseca Blanco Huerta Singular 750ml,Regular,741638912005,,Tequila,128.99,,,N,,,,,,Y,1,,Y,0,,N,,,,,,N,,,,,,Y,Y
JM56ZTU6Q3OAVJS426JBNIVS,Fuenteseca Reserva 7y 750ml,Regular,741638000023,,Tequila,204.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,0,,,,,Y,Y
ORKOYFKHOYSJOVJYNDGI32GN,Fuenteseca Reserva 7y 750ml,Regular,741638000023,,Tequila,204.99,,,N,,,,,,N,,,,,,Y,1,,Y,0,,N,,,,,,Y,N
DFYIVCDA37GKZHC6IAKLWHIX,Fuenteseca Reserva Anejo 21y 750ml,Regular,741638952001,,Tequila,899.99,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,Y
IEQKIO4OY73UFZMXQDNDUSQX,Fuenteseca Reserva Anejo 21y 750ml,Regular,741638952001,,Tequila,899.99,,,Y,0,,Y,0,,N,,,,,,N,,,,,,N,,,,,,Y,N
ZJUBYKFDJ2PZNPKHIEAPVO5Y,Fukano Whisky 12yr Single Cask 750ml,Regular,801053400867,,Whiskey Japanese,124.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
UVKNQNIY6R5ZADEDE72EOEQJ,G4 Anejo Tequila 750ml,Regular,7503018079066,,Tequila,94.99,,,N,-1,,,,,Y,0,,Y,0,,N,,,,,,N,,,,,,Y,Y
JBQGGIBUEYJUPOFGCHKAERCK,G4 Anejo Tequila 750ml,Regular,7503018079066,,Tequila,94.99,,,Y,0,,,,,N,0,,,,,Y,1,,Y,0,,Y,0,,,,,Y,N
L6KCY2GDXW66UG6EALI7MXHG,G4 Blanco 108 proof Tequila 750ml,Regular,7503018079240,,Tequila,52.99,,,Y,2,,Y,0,,N,,,,,,N,,,,,,N,,,,,,Y,N
AMYHVCXS3TMG3XFAM262INYT,G4 Blanco 108 proof Tequila 750ml,Regular,7503018079240,,Tequila,52.99,,,N,0,,,,,Y,0,,Y,0,,Y,0,,,,,Y,12,,,,,Y,Y
5U54HRQUFMHDA3RWDHYFEQFS,G4 Blanco Tequila 750ml,Regular,7503018079004,,Tequila,52.99,,,N,3,,,,,Y,0,,Y,0,,N,,,,,,N,,,,,,Y,Y
LJJUF6I5RYG6NWSB5C6YG3J7,G4 Blanco Tequila 750ml,Regular,7503018079004,,Tequila,52.99,,,Y,0,,,,,N,2,,,,,Y,3,,Y,0,,Y,0,,,,,Y,N
F3BCG23AWCTNPBF6LYK5OHJT,G4 Extra Anejo 750ml,Regular,7503018079073,,Tequila,139.99,,,Y,0,,,,,Y,,,,,,Y,1,,Y,0,,Y,0,,,,,Y,Y
PUVNHYIJ2S5NSTUXPQEMYMOA,G4 Reposado 750ml,Regular,7503018079059,,Tequila,63.99,,,Y,0,,Y,0,,N,0,,,,,N,2,,,,,N,0,,,,,Y,N
OH5WDRVGA5NDUCHZGTHUZWXW,G4 Reposado 750ml,Regular,7503018079059,,Tequila,63.99,,,N,2,,,,,Y,0,,Y,0,,Y,2,,,,,Y,0,,,,,Y,Y
J2OP6UGIIMKXBG6Z67OFZ7ON,Galerna Garnacha 750ml,Regular,8437016956045,,Red Old World,12.99,,,Y,,,,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,Y
IM5IXYUHOIFFSCM5VC5QPFNK,Galliano 375ml,Regular,080915112111,,Liqueur,21.99,,,Y,9,,,,,Y,12,,Y,0,,Y,5,,,,,Y,0,,,,,Y,Y
62WNMZWBV27SANZFZJN4D4F4,Galliano 750ml,Regular,080915112128,,Liqueur,35.99,,,Y,5,,,,,Y,2,,,,,Y,3,,Y,0,,Y,9,,,,,Y,Y
6NALM5WQYMRCDNBH27PVAHBB,Galliano L'Aperitivo 375ml,Regular,80915119653,,Amaro,19.99,,,Y,1,,Y,0,,N,,,,,,N,,,,,,N,,,,,,Y,N
25ENWTNCUKC3XRLWTSECD2YY,Galliano L'Aperitivo 375ml,Regular,080915119653,,Amaro,19.99,,,Y,1,,,,,Y,0,,Y,0,,Y,1,,,,,Y,0,,,,,Y,Y
M4IFLSERLGM3CYJZEFCXV4NC,Galvanized Aluminum Juicer,Regular,99999999999,,Bar Tools,16.99,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,Y
5TPLJNZZ5LG2DBCBVQA5EZAS,Gamle Ode Aquavit Holiday 750ml,Regular,858311003025,,Aquavit,34.99,,,Y,0,,Y,0,,Y,,,,,,Y,2,,,,,Y,1,,,,,Y,N
Z4QZYSJMK3XJHEWKI4HA6UAB,Gamle Ode Dill Aquavit Celebration 750ml,Regular,858311003018,,Aquavit,32.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
ZE536342NFOU5NA6L25KNJOB,Gancia Americano 750ml,Regular,857853002220,,Fortified,25.99,,,Y,1,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
R3MMXIW4NRLHUTUYZNCRWKFL,Gankutsuoh Shochu 750ml,Regular,086395409000,,Shochu,29.99,,,Y,7,,Y,0,,Y,,,,,,Y,0,,,,,Y,12,,,,,Y,N
QKO2BVT2AXVP5EFDL34BUDAN,Garage Cinsault 750mL,Regular,891518002217,,Red New World,20.99,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,Y
TQR4XQIZWH5UYSKRFH5YLQD7,Garage Pais 750ml,Regular,8915180021566,,Red New World,21.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
AJA5WREK3YHK4AZC7VIIGCD4,Garden Path Little Horse Around,Regular,818534027833,,Craft Beer,8.99,,,Y,8,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
DCW7YKGYF2FQMGQFFLLCTBRT,Garnish Knife,Regular,876718033599,,Bar Tools,7.00,,,Y,0,,,,,Y,1,,Y,0,,Y,2,,,,,Y,0,,,,,Y,Y
MXJLKALYNXD65TGHIU27EIYX,Garnish Tongs,Regular,123524,,Bar Tools,12.00,,,Y,8,,,,,Y,,,,,,Y,4,,Y,0,,Y,0,,,,,Y,N
Q6W67L5CFUOSJKJ365XRLIV6,Garrison Brothers 375ml,Regular,851756002219,,Whiskey Bourbon/American,39.99,,,Y,7,,Y,0,,Y,,,,,,Y,3,,,,,Y,0,,,,,Y,N
BUAC2NQHSWX7MAFXO3J7P3G4,Garrison Brothers 750ml,Regular,851756002141,,Whiskey Bourbon/American,79.99,,,Y,3,,,,,Y,4,,,,,Y,1,,Y,0,,Y,10,,,,,Y,Y
JSNJUPYFIM5GDGKQKLPJ7E3M,Garrison Brothers Austin Shaker Barrel 750ml,Regular,851756002264,,Whiskey Bourbon/American,123.52,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,Y
KIJBTGCFXCWLP2Z4VEFLQ47W,Garrison Brothers Balmorhea 750ml,Regular,851756002424,,Whiskey Bourbon/American,163.99,,,Y,0,,,,,Y,0,,Y,0,,Y,0,,,,,Y,5,,,,,Y,Y
ULIILHNFPW5F3VDHTOMEEBG3,Garrison Brothers Cowboy Bourbon 750ml,Regular,851756002240,,Whiskey Bourbon/American,214.99,,,Y,,,,,,Y,0,,,,,Y,0,,Y,0,,Y,2,,,,,Y,Y
ZHBAGDOJ4DAXYJYXBAN75SQA,Garrison Brothers Guadalupe Port Cask 750ml,Regular,851756002523,,Whiskey Bourbon/American,129.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,11,,,,,Y,Y
6MRWK2QA6MNKUCFJAYY5BGE5,Garrison Brothers Honeydew 750ml,Regular,851756002455,,Whiskey Bourbon/American,79.99,,,Y,1,,,,,Y,,,,,,Y,4,,Y,0,,Y,4,,,,,Y,Y
RJGRX6Q4NNDWM7HFD4MYYBZI,Garrison Brothers Laguna Madre Bourbon 750ml,Regular,851756002448,,Whiskey Bourbon/American,299.99,,,Y,0,,,,,Y,,,,,,Y,,,,,,Y,0,,,,,Y,N
OQ5H3DEYCBD6ECKLNBZJ6BIE,Garrison Brothers Single Barrel 750ml,Regular,851756002196,,Whiskey Bourbon/American,99.99,,,Y,2,,,,,Y,,,,,,Y,0,,Y,0,,Y,0,,,,,Y,N
75KOEC3X6L3NQO3NKFEG4GVS,Gayda Viognier 750ml,Regular,3760143270490,,White,13.99,,,Y,1,,,,,Y,4,,Y,0,,Y,9,,,,,Y,0,,,,,Y,Y
KNLAR2CPSGDY3SR5GIPAD7F3,Gem & Bolt Mezcal 750ml,Regular,040232376092,,Mezcal,45.99,,,Y,,,,,,Y,2,,,,,Y,1,,Y,0,,Y,17,,,,,Y,Y
SWGVZPBJNWIMYMAVXSGRFNEQ,Genesee Cream Ale Bottles 6 Pack,Regular,070310000403,,Dom Beer,7.99,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,Y
2DX5MRDF2TSO4Z2RQGW5FICX,Genesee Cream Ale Cans 12Pack,Regular,070310307038,,Dom Beer,12.99,,,Y,,,,,,Y,2,,,,,Y,0,,,,,Y,0,,,,,Y,Y
UPJANEHLE4XYIPIODJNCQN6E,Genkai Iki Barley Shochu 750ml,Regular,814829131025,,Shochu,32.99,,,Y,0,,,,,Y,7,,,,,Y,0,,,,,Y,17,,,,,Y,Y
5F22Y2Z77APN2XO2QA7OLLZW,Gentleman Jack 1L,Regular,082184038734,,Whiskey Bourbon/American,44.99,,,Y,0,,,,,Y,4,,,,,Y,4,,,,,Y,71,,,,,Y,Y
2OKNQKSQ3G4JKQXDJHJ55W55,Gentleman Jack 750ml,Regular,082184038727,,Whiskey Bourbon/American,34.99,,,Y,,,,,,Y,2,,,,,Y,8,,Y,0,,Y,5,,,,,Y,Y
XELKHLK323OJFGYJF4XCQ2ZA,George Remus Bourbon Moonshine Single Barrel 750ml,Regular,854054008693,,Whiskey Bourbon/American,64.99,,,Y,,,,,,Y,0,,,,,Y,0,,Y,0,,Y,0,,,,,Y,Y
H5GZXAWLAQHWOL6ZEEWPLDLT,George Remus Bourbon750ml,Regular,700381690103,,Whiskey Bourbon/American,44.99,,,Y,4,,Y,0,,Y,,,,,,Y,5,,,,,Y,6,,,,,Y,N
PBL6PJ5D46OE5F3SGFUDBCRB,George Remus Repeal Reserve 750ml,Regular,854054008020,,Whiskey Bourbon/American,94.99,,,Y,6,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
5WHT57X23GDHPXFMCTYRIS5P,George Remus Repeal Reserve IV 750ml,Regular,854054008662,,Whiskey Bourbon/American,94.99,,,Y,0,,,,,Y,,,,,,Y,0,,Y,0,,Y,0,,,,,Y,N
KMBJPL2VYQXOKJU6ZX4KZXNH,George Remus Repeal Reserve V 750ml,Regular,810051402735,,Whiskey Bourbon/American,94.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
SEGJJEKCXIR7RCZUSFBJW6IP,George T Stagg 750ml,Regular,088004027841,,Whiskey Bourbon/American,119.99,,,Y,0,,Y,0,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
ULLUTENJHTNU375OSYEXITBI,George T Stagg Jr 750ml,Regular,088004018580,,Whiskey Bourbon/American,53.99,,,Y,0,,,,,Y,0,,Y,0,,Y,0,,,,,Y,14,,,,,Y,Y
ZVCNHVB3N4F22TYADOTXAABI,Germain Robin Alambic Brandy XO 750ml,Regular,085000027950,,Brandy,124.99,,,Y,0,,,,,Y,0,,,,,Y,1,,,,,Y,4,,,,,Y,N
T56XWMSCEVAHYFFPNXVCUPFY,Germain Robin Apple Brandy 750ml,Regular,25907100332,,Brandy,59.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
L33J626LLZXVM4DQPFS2DCAD,GH Mumm Cordon Rouge 750ml,Regular,852832104896,,Bubbles,49.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
CL6GMG4D7PLUQKO57PDULMEQ,Giffard Abricot Du Roussillion 750ml,Regular,852322814014,,Liqueur,33.99,,,Y,3,,,,,Y,7,,,,,Y,3,,Y,0,,Y,17,,,,,Y,Y
43PAQTHPTUO55I7AGM4MPNUS,Giffard Aperitif Sirop 1L,Regular,852322824105,,Non Alcoholic Beverage,19.99,,,Y,2,,Y,0,,Y,,,,,,Y,3,,,,,Y,12,,,,,Y,N
YG2UHY72735COYAXQF3ZHJJV,Giffard Banana Du Brasil 750ml,Regular,852322814021,,Liqueur,33.99,,,Y,1,,,,,Y,7,,Y,0,,Y,4,,,,,Y,13,,,,,Y,Y
